n s phi1 d4_phi1 phi2 d4_phi2 phi3 phi4 phi5
641 6.41 0.07292586161012232 5.770614128831737e-05 0.06071266047261066 5.176521364166797e-05 0.09728627672515622 0.3216579590041625 -0.25006859941701515
642 6.42 0.07296740494020687 5.7426973004385676e-05 0.060756265625567615 5.162361018179079e-05 0.09737970771204374 0.32203679841251176 -0.25038821066777883
643 6.43 0.07300871784682239 5.714863811394468e-05 0.06079969072767695 5.148229048485217e-05 0.09747289910256807 0.3224150457598175 -0.2507074527145112
644 6.44 0.07304980047815957 5.6871134510449564e-05 0.06084293580144534 5.134125405178308e-05 0.09756585071852308 0.3227927000422284 -0.2510263247313294
645 6.45 0.07309065298298162 5.6594460092253664e-05 0.06088600086989339 5.1200500384338054e-05 0.09765856238223009 0.32316976025588484 -0.2513448258915755
646 6.46 0.07313127551062015 5.631861276259724e-05 0.060928885956556836 5.106002898509405e-05 0.09775103391653606 0.3235462253969187 -0.2516629553678171
647 6.47 0.07317166821097265 5.604359042959719e-05 0.060971591085481516 5.091983935744884e-05 0.097843265144817 0.32392209446145825 -0.2519807123318455
648 6.48 0.07321183123449981 5.576939100623569e-05 0.06101411628122594 5.0779931005620094e-05 0.09793525589097307 0.3242973664456228 -0.25229809595468045
649 6.49 0.07325176473222289 5.549601241034956e-05 0.06105646156885634 5.064030343464388e-05 0.09802700597943342 0.32467204034553265 -0.25261510540656806
650 6.5 0.07329146885572096 5.5223452564619904e-05 0.061098626973946926 5.0500956150373145e-05 0.0981185152351517 0.32504611515730564 -0.2529317398569796
651 6.51 0.07333094375712773 5.495170939656095e-05 0.06114061252257853 5.0361888659476885e-05 0.09820978348360904 0.3254195898770651 -0.2532479984746166
652 6.5200000000000005 0.07337018958912944 5.468078083850951e-05 0.0611824182413373 5.0223100469438463e-05 0.09830081055080936 0.3257924635009257 -0.2535638804274083
653 6.53 0.07340920650496091 5.4410664827613754e-05 0.061224044157313154 5.008459108855461e-05 0.09839159626328575 0.3261647350250194 -0.25387938488251305
654 6.54 0.07344799465840557 5.4141359305823954e-05 0.06126549029809704 4.994636002593366e-05 0.09848214044809428 0.32653640344547885 -0.25419451100631885
655 6.55 0.07348655420378924 5.3872862219880226e-05 0.06130675669178176 4.980840679149487e-05 0.09857244293281592 0.32690746775844315 -0.25450925796444435
656 6.5600000000000005 0.07352488529598039 5.360517152130313e-05 0.06134784336695939 4.9670730895966685e-05 0.09866250354555756 0.32727792696006475 -0.2548236249217382
657 6.57 0.07356298809038525 5.333828516638222e-05 0.061388750352719956 4.9533331850885565e-05 0.09875232211495039 0.3276477800465064 -0.2551376110422817
658 6.58 0.0736008627429468 5.307220111616596e-05 0.061429477678650674 4.9396209168594804e-05 0.09884189847014818 0.3280170260139421 -0.25545121548938776
659 6.59 0.07363850941014094 5.280691733645093e-05 0.061470025374832704 4.925936236224309e-05 0.09893123244083163 0.32838566385856605 -0.25576443742560273
660 6.6000000000000005 0.07367592824897451 5.2542431797771597e-05 0.06151039347184366 4.9122790945783385e-05 0.09902032385720222 0.32875369257658416 -0.25607727601270525
661 6.61 0.07371311941698261 5.227874247538984e-05 0.061550582000750725 4.898649443397141e-05 0.09910917254998791 0.32912111116422593 -0.25638973041170826
662 6.62 0.07375008307222547 5.201584734928374e-05 0.06159059099311533 4.885047234236469e-05 0.0991977783504378 0.3294879186177382 -0.2567017997828609
663 6.63 0.07378681937328602 5.1753744404138006e-05 0.06163042048098599 4.8714724187320986e-05 0.09928614109032446 0.3298541139333927 -0.25701348328564616
664 6.640000000000001 0.07382332847926776 5.149243162933304e-05 0.06167007049690151 4.857924948599715e-05 0.09937426060194515 0.33021969610748325 -0.25732478007878296
665 6.65 0.07385961054979123 5.123190701893492e-05 0.06170954107388778 4.844404775634793e-05 0.09946213671811732 0.33058466413633214 -0.2576356893202283
666 6.66 0.07389566574499223 5.097216857168434e-05 0.06174883224545563 4.830911851712445e-05 0.09954976927218123 0.3309490170162922 -0.25794621016717584
667 6.67 0.07393149422551892 5.071321429098715e-05 0.06178794404560034 4.817446128787319e-05 0.09963715809800233 0.3313127537437336 -0.25825634177605633
668 6.68 0.07396709615252911 5.045504218490325e-05 0.06182687650880149 4.804007558893464e-05 0.09972430302996338 0.33167587331507775 -0.2585660833025399
669 6.69 0.07400247168768775 5.019765026613638e-05 0.0618656296700191 4.7905960941441954e-05 0.09981120390297249 0.3320383747267658 -0.2588754339015376
670 6.7 0.07403762099316408 4.994103655202446e-05 0.06190420356469453 4.777211686731993e-05 0.09989786055245714 0.332400256975275 -0.2591843927271976
671 6.71 0.07407254423162946 4.9685199064528346e-05 0.061942598228747064 4.763854288928331e-05 0.09998427281436728 0.33276151905712803 -0.25949295893291147
672 6.72 0.07410724156625542 4.943013583022264e-05 0.06198081369857503 4.7505238530835986e-05 0.100070440525173 0.33312215996887795 -0.2598011316713103
673 6.73 0.07414171316070883 4.9175844880284084e-05 0.06201885001105245 4.73722033162695e-05 0.10015636352186669 0.3334821787071257 -0.26010891009426934
674 6.74 0.07417595917915176 4.892232425048263e-05 0.062056707203528225 4.723943677066188e-05 0.10024204164196032 0.33384157426851024 -0.260416293352905
675 6.75 0.07420997978623889 4.86695719811711e-05 0.06209438531382533 4.710693841987617e-05 0.1003274747234853 0.3342003456497189 -0.2607232805975778
676 6.76 0.07424377514711217 4.841758611727406e-05 0.06213188438023905 4.697470779055954e-05 0.10041266260499465 0.33455849184748576 -0.2610298709778922
677 6.7700000000000005 0.07427734542740183 4.816636470827836e-05 0.062169204441536036 4.6842744410141795e-05 0.10049760512556077 0.3349160118585902 -0.2613360636426996
678 6.78 0.07431069079322117 4.791590580822321e-05 0.06220634553695216 4.671104780683423e-05 0.10058230212477526 0.33527290467986814 -0.26164185774009535
679 6.79 0.07434381141116647 4.766620747568992e-05 0.062243307706191506 4.6579617509628123e-05 0.10066675344275089 0.33562916930820075 -0.26194725241742073
680 6.8 0.07437670744831215 4.741726777379152e-05 0.06228009098942608 4.6448453048293894e-05 0.10075095892011826 0.33598480474052594 -0.2622522468212661
681 6.8100000000000005 0.07440937907220924 4.716908477016239e-05 0.06231669542729308 4.6317553953379746e-05 0.10083491839802655 0.3363398099738417 -0.2625568400974686
682 6.82 0.07444182645088382 4.692165653694966e-05 0.06235312106089509 4.6186919756210146e-05 0.10091863171814491 0.33669418400520434 -0.26286103139111533
683 6.83 0.07447404975283245 4.667498115080163e-05 0.062389367931796544 4.605654998888499e-05 0.10100209872266036 0.33704792583172083 -0.2631648198465416
684 6.84 0.07450604914702202 4.6429056692858624e-05 0.06242543608202489 4.592644418427804e-05 0.10108531925427866 0.3374010344505749 -0.2634682046073333
685 6.8500000000000005 0.07453782480288568 4.6183881248742634e-05 0.062461325554066985 4.5796601876035834e-05 0.10116829315622394 0.3377535088589999 -0.2637711848163279
686 6.86 0.0745693768903209 4.5939452908547676e-05 0.06249703639087026 4.5667022598576556e-05 0.10125102027223815 0.3381053480543065 -0.2640737596156146
687 6.87 0.07460070557968645 4.569576976682955e-05 0.06253256863583861 4.5537705887088644e-05 0.10133350044658046 0.33845655103386685 -0.2643759281465351
688 6.88 0.07463181104180233 4.5452829922596735e-05 0.06256792233283413 4.540865127752944e-05 0.10141573352402755 0.3388071167951283 -0.2646776895496834
689 6.890000000000001 0.07466269344794274 4.5210631479298454e-05 0.06260309752617385 4.5279858306624556e-05 0.1014977193498739 0.33915704433560145 -0.26497904296491015
690 6.9 0.0746933529698387 4.496917254481776e-05 0.06263809426062802 4.515132651186578e-05 0.1015794577699316 0.33950633265287733 -0.2652799875313185
691 6.91 0.07472378977967237 4.472845123145917e-05 0.0626729125814206 4.502305543151059e-05 0.10166094863052855 0.33985498074462583 -0.265580522387269
692 6.92 0.07475400405007582 4.448846565594026e-05 0.06270755253422676 4.489504460458058e-05 0.10174219177850946 0.3402029876085876 -0.26588064667037814
693 6.93 0.07478399595412832 4.4249213939381174e-05 0.062742014165172 4.476729357086026e-05 0.10182318706123566 0.34055035224258245 -0.26618035951751995
694 6.94 0.07481376566535364 4.4010694207295056e-05 0.06277629752083085 4.463980187089598e-05 0.10190393432658523 0.3408970736445188 -0.266479660064827
695 6.95 0.07484331335771927 4.377290458957864e-05 0.06281040264822485 4.451256904599455e-05 0.10198443342295127 0.3412431508123872 -0.26677854744768975
696 6.96 0.07487263920563147 4.353584322050206e-05 0.06284432959482257 4.4385594638222176e-05 0.1020646841992438 0.34158858274425963 -0.26707702080076073
697 6.97 0.07490174338393463 4.329950823869886e-05 0.06287807840853826 4.425887819040316e-05 0.102144686504887 0.341933368438295 -0.267375079257951
698 6.98 0.07493062606790868 4.3063897787157006e-05 0.06291164913772877 4.4132419246118735e-05 0.10222444018982257 0.34227750689275105 -0.26767272195243474
699 6.99 0.07495928743326652 4.282901001320908e-05 0.0629450418311942 4.400621734970581e-05 0.10230394510450502 0.3426209971059687 -0.26796994801664886
700 7.0 0.07498772765615208 4.2594843068522416e-05 0.06297825653817588 4.3880272046255694e-05 0.10238320109990562 0.342963838076383 -0.2682667565822912
701 7.01 0.07501594691313668 4.236139510908909e-05 0.06301129330835535 4.375458288161317e-05 0.10246220802750888 0.3433060288025337 -0.26856314678032606
702 7.0200000000000005 0.07504394538121784 4.212866429521678e-05 0.0630441521918529 4.362914940237507e-05 0.10254096573931593 0.3436475682830463 -0.26885911774098253
703 7.03 0.0750717232378173 4.189664879151951e-05 0.06307683323922547 4.350397115588901e-05 0.10261947408784089 0.34398845551665114 -0.2691546685937545
704 7.04 0.07509928066077803 4.166534676690759e-05 0.06310933650146815 4.3379047690252334e-05 0.1026977329261125 0.34432868950218576 -0.2694497984674028
705 7.05 0.07512661782836089 4.143475639457744e-05 0.06314166203000998 4.3254378554311104e-05 0.10277574210767138 0.3446682692385842 -0.26974450648995846
706 7.0600000000000005 0.07515373491924454 4.120487585200356e-05 0.06317380987671305 4.312996329765838e-05 0.10285350148657607 0.34500719372488786 -0.27003879178871737
707 7.07 0.07518063211252163 4.0975703320928095e-05 0.06320578009387359 4.300580147063347e-05 0.1029310109173947 0.34534546196025184 -0.27033265349024715
708 7.08 0.07520730958769706 4.074723698735112e-05 0.06323757273421762 4.2881892624320614e-05 0.1030082702552117 0.34568307294393397 -0.2706260907203845
709 7.09 0.07523376752468458 4.0519475041521544e-05 0.06326918785090241 4.275823631054788e-05 0.10308527935562245 0.34602002567530565 -0.27091910260424007
710 7.1000000000000005 0.07526000610380651 4.029241567792783e-05 0.06330062549751365 4.2634832081885746e-05 0.1031620380747365 0.34635631915386 -0.2712116882661935
711 7.11 0.07528602550579 4.006605709528837e-05 0.06333188572806435 4.2511679491646075e-05 0.1032385462691755 0.34669195237919637 -0.2715038468298997
712 7.12 0.07531182591176522 3.984039749654208e-05 0.06336296859699363 4.238877809388097e-05 0.10331480379607477 0.3470269243510359 -0.27179557741828514
713 7.13 0.07533740750326245 3.9615435088838655e-05 0.06339387415916668 4.226612744338152e-05 0.10339081051308008 0.34736123406922526 -0.2720868791535556
714 7.140000000000001 0.0753627704622109 3.939116808352977e-05 0.06342460246987217 4.214372709567667e-05 0.10346656627835155 0.3476948805337292 -0.2723777511571889
715 7.15 0.07538791497093583 3.9167594696159674e-05 0.06345515358482097 4.202157660703202e-05 0.10354207095055962 0.34802786274463504 -0.2726681925499412
716 7.16 0.07541284121215647 3.8944713146455583e-05 0.06348552756014526 4.189967553444851e-05 0.1036173243888871 0.3483601797021635 -0.2729582024518464
717 7.17 0.07543754936898311 3.8722521658318125e-05 0.06351572445239902 4.177802343566158e-05 0.10369232645302834 0.3486918304066552 -0.2732477799822183
718 7.18 0.07546203962491704 3.8501018459813e-05 0.06354574431855309 4.1656619869139595e-05 0.10376707700318982 0.3490228138585909 -0.2735369242596477
719 7.19 0.0754863121638451 3.828020178316064e-05 0.06357558721599804 4.1535464394083065e-05 0.10384157590008691 0.34935312905857874 -0.2738256344020092
720 7.2 0.07551036717004028 3.8060069864727805e-05 0.06360525320253894 4.141455657042316e-05 0.10391582300494967 0.34968277500736367 -0.2741139095264571
721 7.21 0.07553420482815698 3.784062094501744e-05 0.0636347423363984 4.129389595882081e-05 0.10398981817951453 0.350011750705829 -0.2744017487494305
722 7.22 0.07555782532323208 3.762185326866069e-05 0.06366405467621124 4.117348212066524e-05 0.10406356128603256 0.3503400551549979 -0.2746891511866499
723 7.23 0.07558122884067953 3.740376508440647e-05 0.0636931902810265 4.105331461807309e-05 0.10413705218726244 0.35066768735603304 -0.27497611595312155
724 7.24 0.07560441556628972 3.718635464511321e-05 0.06372214921030527 4.0933393013887184e-05 0.10421029074647437 0.35099464631024135 -0.2752626421631378
725 7.25 0.07562738568622762 3.696962020773915e-05 0.06375093152391728 4.0813716871675124e-05 0.10428327682744887 0.3513209310190766 -0.27554872893027677
726 7.26 0.07565013938702952 3.675356003333356e-05 0.06377953728214365 4.069428575572852e-05 0.10435601029447561 0.3516465404841429 -0.27583437536740557
727 7.2700000000000005 0.0756726768556012 3.653817238702719e-05 0.06380796654567171 4.057509923106163e-05 0.10442849101235419 0.3519714737071865 -0.2761195805866796
728 7.28 0.07569499827921711 3.632345553802406e-05 0.06383621937559773 4.0456156863410153e-05 0.10450071884639306 0.352295729690122 -0.27640434369954264
729 7.29 0.07571710384551572 3.61094077595912e-05 0.06386429583342264 4.033745821923021e-05 0.10457269366241084 0.3526193074349975 -0.27668866381673257
730 7.3 0.07573899374249926 3.5896027329050166e-05 0.06389219598105211 4.0219002865697164e-05 0.10464441532673524 0.35294220594403714 -0.27697254004827626
731 7.3100000000000005 0.0757606681585315 3.5683312527768615e-05 0.06391991988079472 4.010079037070431e-05 0.10471588370620233 0.35326442421960935 -0.27725597150349396
732 7.32 0.07578212728233485 3.5471261641150375e-05 0.06394746759536218 3.998282030286199e-05 0.10478709866815711 0.3535859612642569 -0.2775389572910012
733 7.33 0.0758033713029882 3.525987295862666e-05 0.06397483918786628 3.98650922314963e-05 0.1048580600804534 0.35390681608067753 -0.27782149651870724
734 7.34 0.0758244004099255 3.5049144773647466e-05 0.06400203472181948 3.974760572664802e-05 0.10492876781145294 0.3542269876717331 -0.2781035882938193
735 7.3500000000000005 0.07584521479293332 3.483907538367222e-05 0.06402905426113234 3.96303603590712e-05 0.10499922173002602 0.35454647504046 -0.27838523172283974
736 7.36 0.07586581464214903 3.462966309016134e-05 0.06405589787011232 3.951335570023248e-05 0.10506942170555078 0.354865277190061 -0.2786664259115689
737 7.37 0.07588620014805736 3.44209061985663e-05 0.06408256561346518 3.939659132230971e-05 0.10513936760791276 0.35518339312391256 -0.27894716996511076
738 7.38 0.07590637150149065 3.4212803018322245e-05 0.06410905755628916 3.9280066798190626e-05 0.10520905930750646 0.355500821845563 -0.27922746298786416
739 7.390000000000001 0.07592632889362422 3.400535186283755e-05 0.0641353737640793 3.916378170147211e-05 0.10527849667523226 0.3558175623587415 -0.27950730408353364
740 7.4 0.07594607251597646 3.3798551049486305e-05 0.06416151430272105 3.904773560645877e-05 0.10534767958249913 0.35613361366735174 -0.2797866923551233
741 7.41 0.07596560256040541 3.359239889959842e-05 0.06418747923849222 3.893192808816188e-05 0.10541660790122181 0.35644897477547655 -0.28006562690494463
742 7.42 0.0759849192191071 3.338689373845154e-05 0.06421326863806182 3.881635872229836e-05 0.1054852815038233 0.3567636446873954 -0.28034410683461103
743 7.43 0.07600402268461359 3.318203389526181e-05 0.06423888256848778 3.870102708528945e-05 0.10555370026323257 0.35707762240755814 -0.28062213124504365
